"target_name","target_mean","target_non_zero_count"
"SEPHS1P7",0,0
"DPP10",0.00575018634863167,54
"RPSAP23",0.000212969864764136,2
"ENSG00000271667",0,0
"ENSG00000224869",0,0
"MT-MTCYBP39",0,0
"ENSG00000235871",0,0
"MT-MTND1P28",0,0
"MT-MTND2P21",0.000212969864764136,2
"MT-MTCO1P43",0,0
"ENSG00000227291",0,0
"DDX18",3.57768075817272,8026
"HTR5BP",0.000638909594292408,6
"CCDC93",0.253008199339793,1969
"ENSG00000224967",0.000212969864764136,2
"INSIG2",0.154722606751145,1306
"EN1",0.000851879459056543,8
"MARCO",0.000212969864764136,2
"C1QL2",0,0
"STEAP3",0.202214886593547,1603
"C2orf76",0.25386007879885,1962
"DBI",3.79576189969119,7926
"TMEM37",0.00681503567245235,61
"SCTR",0.00149078905334895,14
"CFAP221",0.0171440741135129,157
"TMEM177",0.439889255670323,3036
"RPL17P15",0.000425939729528272,4
"PTPN4",0.237354914279629,1909
"RPL27P7",0.00425939729528272,40
"EPB41L5",0.121605792780322,1031
"MT-MTATP6P26",0,0
"MT-MTCO3P43",0.000851879459056543,8
"MT-MTND3P10",0,0
"MT-MTND4LP14",0,0
"MT-MTND4P26",0.00053242466191034,5
"MT-MTND5P28",0.00138430412096688,13
"TMEM185B",0.362900649558088,2610
"RALB",0.471728250452561,3123
"INHBB",0.000425939729528272,4
"GLI2",0,0
"TFCP2L1",0.0223618358002343,198
"RPS17P7",0,0
"CLASP1",0.342562027473113,2549
"RPL12P15",0.00692152060483442,65
"NPM1P32",0.000745394526674476,7
"NIFK",4.03737621126611,8010
"TSN",1.30667660526036,6113
"ENSG00000270798",0.00223618358002343,21
"ELOAP1",0,0
"PSMD14P1",0,0
"CNTNAP5",0.00181024385049515,17
"MT-MTND5P22",0,0
"ENSG00000270815",0,0
"RNA5SP102",0,0
"ENSG00000224410",0.000745394526674476,7
"SLC6A14P3",0.000425939729528272,4
"YWHAZP2",0.000212969864764136,2
"GYPC",14.7156852305399,9138
"ENSG00000235128",0.03758918113087,342
"TEX51",0,0
"BIN1",0.081460973272282,657
"NIFKP9",0.000106484932382068,1
"CYP27C1",0.0150143754658716,140
"WBP11P2",0.0129911617506123,121
"ERCC3",0.473644979235438,3257
"MAP3K2",0.288680651687786,2230
"PROC",0.000745394526674476,7
"IWS1",0.918964966457246,5054
"MYO7B",0.00106484932382068,6
"LIMS2",0.000638909594292408,6
"GPR17",0,0
"WDR33",0.965818336705356,5183
"SFT2D3",0,0
"ZFP91P1",0.00170375891811309,15
"POLR2D",1.26227238845703,5811
"RPS26P19",0,0
"AMMECR1L",0.640719838142903,4048
"ENSG00000204399",0,0
"SAP130",0.27547652007241,2062
"ENSG00000234044",0,0
"UGGT1",0.449259929719945,3081
"SRMP3",0.000319454797146204,3
"ENSG00000232101",0.000425939729528272,3
"DYNLT3P2",0.000745394526674476,7
"RPL14P6",0.000319454797146204,3
"RPL21P34",0.00287509317431583,27
"HS6ST1",0.0465339154509637,420
"RNA5SP103",0,0
"ISCA1P6",0,0
"PPIAP65",0.00149078905334895,14
"PLAC9P1",0,0
"RPL22P7",0.00330103290384411,31
"RAB6C-AS1",0.00127781918858482,12
"RAB6C",0.000319454797146204,3
"ENSG00000284619",0,0
"ENSG00000250207",0,0
"ENSG00000217289",0,0
"ARHGAP42P2",0,0
"FAR2P1",0.0200191672878288,182
"KLF2P1",0.00053242466191034,5
"CYP4F27P",0.000212969864764136,2
"POTEF",0.0468533702481099,418
"ENSG00000228471",0.000425939729528272,4
"MED15P9",0.146310297092961,1153
"CCDC74B",0.0145884357363433,133
"SMPD4",0.501757001384304,3423
"MZT2B",2.29506974763071,7467
"TUBA3E",0.000425939729528272,4
"ENSG00000227632",0.00053242466191034,5
"RHOQP3",0.000106484932382068,1
"NOC2LP1",0.0441912469385582,403
"ENSG00000234398",0,0
"MED15P5",0.000106484932382068,1
"MT-MTND1P29",0,0
"MT-MTND2P22",0,0
"MT-MTCO1P7",0,0
"MT-MTCO2P7",0,0
"MT-MTATP6P7",0,0
"MT-MTCO3P7",0,0
"MT-MTND3P15",0,0
"ENSG00000284171",0,0
"MT-MTND4P27",0,0
"MT-MTND5P29",0,0
"MT-MTND6P8",0,0
"MT-MTCYBP8",0,0
"RPL19P4",0.000638909594292408,6
"TEKT4P3",0,0
"ENSG00000224352",0,0
"CCDC115",0.958896816100522,5011
"IMP4",1.54264721541902,6385
"PTPN18",0.574486210201257,3718
"FAR2P2",0.0614418059844532,542
"KLF2P2",0.000851879459056543,8
"CYP4F62P",0.00873176445532957,82
"POTEI",0.175487168565648,1429
"CFC1B",0,0
"PRSS40B",0,0
"PRSS40A",0.00606964114577787,55
"CFC1",0,0
"POTEJ",0,0
"CYP4F30P",0.000851879459056543,8
"FAR2P3",0.0100095836439144,94
"KLF2P3",0,0
"GPR148",0,0
"AMER3",0.00308806303907997,29
"CYCSP8",0,0
"ARHGEF4",0.0117133425620275,108
"SMIM39",0,0
"FAM168B",0.451176658502822,3185
"PLEKHB2",1.03790863592802,5306
"NEK2P4",0.0113938877648813,105
"ENSG00000225448",0.000212969864764136,2
"NF1P8",0.00479182195719306,45
"MED15P8",0.00212969864764136,20
"POTEE",0.0167181343839847,154
"FAR2P4",0.0540943456500905,486
"KLF2P4",0.00756043019912682,69
"ARHGAP42P1",0,0
"ENSG00000284706",0,0
"SSBP3P2",0,0
"RAB6D",0.000958364391438611,8
"MT-MTCYBP10",0,0
"MT-MTND6P10",0,0
"MT-MTND5P23",0,0
"MT-MTND4P21",0,0
"MT-ENSG00000284003",0,0
"MT-MTND3P18",0,0
"MT-MTCO3P18",0.00053242466191034,5
"MT-MTATP6P4",0,0
"MT-MTCO2P18",0.000212969864764136,2
"MT-MTCO1P18",0,0
"MT-MTND2P18",0,0
"MT-MTND1P26",0.000106484932382068,1
"MED15P3",0,0
"ENSG00000276460",0,0
"ENSG00000284659",0,0
"GNAQP1",0,0
"NOC2LP2",0.000212969864764136,2
"RHOQP2",0.000106484932382068,1
"MZT2A",2.20998828665744,7413
"TUBA3D",0.00191672878287722,17
"SMPD4BP",0.0888084336066447,790
"CCDC74A",0.265999361090406,1819
"MED15P4",0.017250559045895,157
"POTEKP",0.0167181343839847,154
"ENSG00000273588",0.000425939729528272,4
"GRAMD4P8",0.00883824938771164,78
"NBEAP2",0.0102225535086785,95
"TOMM40P4",0.00170375891811309,16
"ENSG00000274353",0,0
"ENSG00000232760",0,0
"ENSG00000226886",0,0
"ENSG00000271179",0,0
"ENSG00000225594",0,0
"ENSG00000227745",0.00117133425620275,11
"ANKRD30BL",0.0242785645831115,210
"RNA5-8SP5",0,0
"CDC27P1",0,0
"ZNF285CP",0,0
"FAM201B",0.00926418911723991,86
"GPR39",0.000106484932382068,1
"YBX1P7",0,0
"LYPD1",0,0
"NCKAP5",0.000106484932382068,1
"ENSG00000228721",0,0
"MGAT5",0.171121286337983,1366
"RNA5SP104",0,0
"EDDM3CP",0.000212969864764136,2
"TMEM163",0.00159727398573102,13
"VDAC2P4",0.000106484932382068,1
"ENSG00000228098",0,0
"ACMSD",0.00372697263337238,35
"CCNT2",0.290277925673517,2210
"MAP3K19",0.000106484932382068,1
"RAB3GAP1",0.631562133958045,3960
"ZRANB3",0.191779363220104,1538
"G3BP1P1",0.00479182195719306,45
"R3HDM1",0.760941326802257,4298
"UBXN4",2.66989670961559,7880
"LCT",0.00212969864764136,20
"MCM6",1.22766478543286,5495
"MANEALP1",0.000212969864764136,2
"DARS1",2.55510595250772,7668
"CXCR4",0.00383345756575445,33
"HNRNPKP2",0.000425939729528272,4
"UBBP1",0.00436588222766479,41
"SMC4P1",0,0
"THSD7B",0,0
"RNA5SP105",0,0
"HNMT",0.0200191672878288,167
"RPL15P5",0.00287509317431583,25
"YWHAEP5",0.00287509317431583,26
"IDI1P1",0.000745394526674476,7
"RNF14P1",0.00521776168672133,48
"SPOPL",0.0660206580768821,583
"NXPH2",0,0
"YY1P2",0,0
"AHCYP4",0.000106484932382068,1
"MRPS18BP2",0.000638909594292408,6
"RPL9P13",0,0
"MT-MTCO1P44",0,0
"MT-MTND2P19",0,0
"MT-MTND1P27",0,0
"LRP1B",0.000425939729528272,4
"COPRSP1",0.000638909594292408,6
"LRRC57P1",0,0
"RPS16P3",0,0
"UBE2V1P14",0,0
"RRN3P4",0.00138430412096688,12
"KYNU",0.660419550633585,4104
"SFXN4P1",0.000319454797146204,3
"ARHGAP15",0.516771376850176,3309
"MT-MTCYBP11",0.000106484932382068,1
"MT-MTND6P11",0.000106484932382068,1
"MT-MTND5P24",0,0
"MT-MTND4P22",0.000106484932382068,1
"MT-MTND4LP12",0,0
"MT-MTND3P9",0.000106484932382068,1
"MT-MTCO3P5",0.000106484932382068,1
"MT-MTATP6P5",0,0
"MT-MTCO2P5",0.000106484932382068,1
"GTDC1",0.102864444681078,862
"ZEB2",1.24992013630071,5540
"SGCEP1",0,0
"RPL6P5",0,0
"METAP2P1",0.000106484932382068,1
"RPL17P12",0,0
"OTX2P2",0,0
"PABPC1P2",0.000425939729528272,4
"ENSG00000271583",0,0
"RNA5SP106",0,0
"ENSG00000229143",0.000106484932382068,1
"ACVR2A",0.0453625811947609,407
"ORC4",0.939090618677457,5189
"MBD5",0.339473964434033,2539
"USP12P2",0.000106484932382068,1
"RPS29P8",0.000106484932382068,1
"EPC2",0.36353955915238,2629
"UBBP3",0.000212969864764136,2
"RPS20P13",0.00053242466191034,5
"USP8P2",0,0
"KIF5C",0.000745394526674476,7
"LYPD6B",0,0
"TXNP5",0.00159727398573102,15
"FAM8A3P",0,0
"LYPD6",0,0
"RPL17P13",0,0
"MMADHC",7.61857097220743,8970
"RND3",0.000425939729528272,4
"FABP5P10",0.000212969864764136,2
"RBM43",0.116068576296454,979
"NMI",1.53221169204558,6494
"TNFAIP6",0.000851879459056543,8
"RIF1",2.11383239271643,6981
"NEB",0.148546480672985,1189
"ARL5A",2.31476946012139,7494
"ENSG00000283228",0,0
"CACNB4",0.0210840166116495,193
"STAM2",0.173676924715153,1421
"RPL30P2",0.00223618358002343,21
"FMNL2",0.0153338302630178,139
"NUDCP1",0.000212969864764136,2
"ENSG00000270776",0,0
"PRPF40A",6.71824086891705,8869
"ARL6IP6",0.877116388031094,4865
"ENSG00000234932",0,0
"UBQLN4P2",0,0
"ATP5PBP4",0.000212969864764136,2
"ENSG00000226338",0,0
"RPL23AP29",0,0
"TUBAP13",0.000638909594292408,6
"RPRM",0.000212969864764136,2
"DNAJA1P2",0.000106484932382068,1
"GALNT13",0.000638909594292408,6
"PHBP4",0,0
"RNA5SP107",0,0
"KCNJ3",0.0177829837078053,164
"CBX3P6",0,0
"MT-MTCO1P45",0.00170375891811309,16
"MT-MTND2P20",0.000212969864764136,2
"ATP5F1AP2",0.00628261101054201,58
"MT-MTND4P28",0,0
"MT-MTND5P30",0.000212969864764136,1
"MT-MTND6P9",0.000212969864764136,2
"MT-MTCYBP9",0,0
"HEBP2P1",0.00681503567245235,63
"NR4A2",0.121073368118411,796
"GPD2",0.135874773719519,1076
"RPLP0P7",0.000958364391438611,9
"CDK7P1",0.00330103290384411,31
"GALNT5",1.47705249707166,6047
"ERMN",0.00734746033436269,67
"FAM133DP",0,0
"CYTIP",0.000425939729528272,3
"ACVR1C",0.0137365562772868,122
"ACVR1",0.21627089766798,1634
"UPP2",0.00138430412096688,13
"MTA3P1",0,0
"PTP4A1P1",0,0
"CCDC148",0.0079863699286551,75
"HNRNPDLP2",0,0
"PKP4",0.395485038867,2773
"RPL7AP22",0.00362048770099031,31
"ENSG00000231675",0,0
"DAPL1",0.00191672878287722,17
"OR7E89P",0,0
"OR7E28P",0,0
"OR7E90P",0,0
"TANC1",0.0425939729528272,270
"BTF3L4P2",0,0
"GSTM3P2",0,0
"WDSUB1",0.456820359919071,3191
"BAZ2B",0.288680651687786,2120
"ENSG00000270893",0.000745394526674476,7
"CAPZA1P2",0,0
"RPS3AP13",0.00734746033436269,69
"MARCHF7",0.747950165051645,4392
"CD302",0.00351400276860824,33
"LY75-CD302",0,0
"LY75",0.00660206580768821,61
"ENSG00000227055",0,0
"PLA2R1",0.0143754658715792,135
"ITGB6",0.0026621233095517,25
"RBMS1",0.0277925673517197,245
"ENSG00000232337",0.00212969864764136,20
"TANK",0.774251943350016,4664
"ENSG00000225813",0.0710254498988393,607
"PSMD14",3.62858055585135,8211
"MXRA7P1",0.000319454797146204,3
"RNA5SP108",0.000212969864764136,2
"TBR1",0.00787988499627303,73
"SLC4A10",0.000106484932382068,1
"AHCTF1P1",0.00894473432009371,83
"ENSG00000226946",0,0
"KRT18P46",0.000106484932382068,1
"RPEP5",0,0
"DPP4",0.000106484932382068,1
"TIMM8AP1",0.000106484932382068,1
"EIF3EP2",0.00383345756575445,36
"GCG",0,0
"FAP",0,0
"IFIH1",0.00958364391438611,85
"GCA",0.00362048770099031,27
"KCNH7",0.000106484932382068,1
"RNA5SP109",0,0
"RPL7P61",0,0
"FIGN",0.000638909594292408,6
"PRPS1P1",0,0
"CYP2C56P",0,0
"GRB14",0.00106484932382068,10
"ENSG00000277998",0.000106484932382068,1
"COBLL1",0.0302417207965073,246
"ENSG00000224331",0.000638909594292408,6
"RNA5SP110",0,0
"RNA5SP111",0,0
"SLC38A11",0.000958364391438611,9
"SCN3A",0.00777340006389096,71
"SCN2A",0.0303482057288894,272
"MAPRE1P3",0.000212969864764136,2
"CSRNP3",0.000851879459056543,8
"GALNT3",0.000958364391438611,9
"TTC21B",0.287615802363966,2148
"SCN1A",0.0162921946544564,146
"SCN9A",0.30124587370887,2086
"SCN7A",0.153338302630178,1263
"MT-ENSG00000283657",0,0
"XIRP2",0.00181024385049515,16
"ENSG00000225182",0,0
"CTAGE14P",0.000106484932382068,1
"B3GALT1",1.14045362581195,5535
"STK39",0.0142689809391971,128
"PHF5GP",0.000319454797146204,3
"CERS6",0.154190182089234,1228
"NOSTRIN",1.23501224576722,5397
"SPC25",1.27100415291236,4912
"G6PC2",0.00106484932382068,10
"ABCB11",0.0181024385049515,153
"DHRS9",0.0300287509317432,198
"UBE2V1P6",0.000212969864764136,2
"LRP2",0.0110744329677351,100
"ENSG00000251569",0,0
"BBS5",0.0506868278138643,453
"KLHL41",0.00191672878287722,18
"FASTKD1",0.766372058353743,4588
"ENSG00000229827",0,0
"PPIG",4.20562240442977,8406
"CFAP210",0.434777978915983,2417
"ENSG00000226072",0.000425939729528272,4
"PHOSPHO2",0.248429347247364,1993
"KLHL23",1.09913747204771,5360
"PTCHD3P2",0.000425939729528272,4
"CYB5AP2",0.00692152060483442,65
"SSB",13.214034714088,9129
"METTL5",5.81098924502183,8730
"UBR3",0.60760302417208,3676
"NSA2P5",0.00181024385049515,16
"MYO3B",0.0522841017995954,420
"HMGB1P4",0.00308806303907997,29
"SP5",0.0163986795868385,145
"EIF2S2P4",0.000638909594292408,6
"ERICH2",0.0178894686401874,166
"GAD1",0.571504632094559,2941
"GORASP2",1.51261846448728,6469
"TLK1",1.41156426365669,6238
"METTL8",0.532531146842722,3548
"RPS26P20",0.00702800553721648,65
"DCAF17",0.399531466297519,2803
"DAP3P2",0.00276860824193377,25
"ENSG00000234061",0.000319454797146204,3
"RPS15P4",0.0186348631668619,174
"CYBRD1",0.428495367905441,3020
"RPL21P38",0.000425939729528272,4
"DYNC1I2",0.807368757320839,4862
"SLC25A12",0.288148227025876,2191
"HAT1",2.97199446278352,7296
"METAP1D",0.344159301458844,2556
"DLX1",0.0680438717921414,597
"DLX2",0.0421680332232989,354
"ITGA6",0.00330103290384411,30
"PDK1",0.19412203173251,1538
"ENSG00000230104",0.000319454797146204,3
"RAPGEF4",0.0128846768182302,120
"ALDH7A1P2",0,0
"MAP3K20",0.829091683526781,4735
"RPS2P18",0.000212969864764136,2
"ENSG00000236391",0.000958364391438611,9
"CDCA7",1.11244808859546,5045
"JPT1P1",0.000319454797146204,3
"CBY1P1",0,0
"PPIAP66",0.00319454797146204,30
"ENSG00000237016",0.00053242466191034,5
"ENSG00000237617",0.000106484932382068,1
"RPL5P7",0.00106484932382068,10
"SP3",0.544244489404749,3624
"RPSAP24",0.00308806303907997,29
"OLA1",4.70524970716644,8594
"ENSG00000270799",0.000745394526674476,7
"LRRC2P1",0,0
"HNRNPA1P39",0.000958364391438611,9
"SP9",0.00617612607815994,55
"CIR1",0.723778085400916,4399
"SCRN3",0.440847620061761,3142
"GPR155",0.058034288148227,508
"RPA3P1",0.000106484932382068,1
"WIPF1",0.0965818336705356,792
"H3P6",0,0
"CHRNA1",0.00149078905334895,14
"CHN1",0.0223618358002343,202
"RPL21P31",0.000851879459056543,8
"ATF2",0.498242998615696,3380
"ATP5MC3",46.8722180811415,9374
"RPS15AP14",0,0
"EXTL2P1",0,0
"LNPK",0.737940581407731,4472
"EVX2",0.000958364391438611,9
"HOXD13",0.00053242466191034,5
"HOXD12",0,0
"HOXD11",0,0
"HOXD10",0.000212969864764136,2
"HOXD9",0,0
"HOXD8",0.00319454797146204,30
"HOXD3",0.000425939729528272,4
"ENSG00000278500",0,0
"HOXD4",0.000958364391438611,9
"HOXD1",0,0
"ENSG00000218175",0.0334362687679693,308
"RPSAP25",0.000212969864764136,2
"MTX2",2.73325524438292,7778
"PPIAP67",0.000319454797146204,3
"FUCA1P1",0,0
"ENSG00000223777",0,0
"RNA5SP112",0,0
"STUB1P1",0,0
"KRT8P40",0,0
"HNRNPA3",2.05803428814823,7075
"NFE2L2",1.57043978277074,6532
"DNAJC19P5",0.00117133425620275,10
"H3P7",0.000425939729528272,4
"AGPS",0.742093493770631,4495
"TTC30B",0.0495154935576616,422
"TTC30A",0.0405707592375679,338
"PDE11A",0.143754658715792,1010
"ENSG00000284741",0,0
"API5P2",0.000212969864764136,2
"SDHDP5",0,0
"CYCTP",0.000319454797146204,3
"ENSG00000227241",0,0
"RBM45",0.20391864551166,1626
"OSBPL6",0.212011500372697,1495
"PRKRA",0.928548610371632,5142
"PJVK",0.0154403151953999,140
"NUDCP2",0.000958364391438611,9
"FKBP7",0.160792247896923,1287
"PLEKHA3",0.775742732403365,4606
"TTN",0.331913534234906,2337
"CCDC141",0.0249174741774039,230
"RPS6P2",0.000212969864764136,2
"SESTD1",0.0400383345756575,348
"RAD52P1",0,0
"ZNF385B",0.00170375891811309,16
"TXNL4AP1",0.048663614098605,249
"CWC22",0.757533808966031,4515
"ENSG00000270289",0,0
"FTH1P20",0.0551591949739112,492
"RPL27AP3",0.000745394526674476,7
"UBE2E3",1.79331274624641,6986
"ITGA4",0.00255563837716963,22
"CERKL",0.00436588222766479,41
"NEUROD1",0.0335427537003514,309
"SAP18P2",0.000319454797146204,3
"ITPRID2",0.589926525396656,3641
"PPP1R1C",0.0111809179001171,105
"KRT18P29",0.000319454797146204,3
"RNA5SP113",0,0
"PDE1A",0.00053242466191034,5
"DNAJC10",0.885635182621659,4886
"RPL31P15",0,0
"FRZB",0.00127781918858482,12
"NCKAP1",0.697582792034927,4194
"KRT8P10",0.000212969864764136,2
"DUSP19",0.0860398253647109,744
"NUP35",0.352358641252263,2582
"LIN28AP1",0.000212969864764136,2
"CACYBPP2",0.00106484932382068,10
"ZNF804A",0.0652752635502076,562
"RPL23AP33",0,0
"ELF2P4",0.00053242466191034,5
"FSIP2",0.10967948035353,926
"RPL21P32",0.000851879459056543,8
"ENSG00000226410",0,0
"RPL23AP35",0.00159727398573102,15
"MED28P3",0.00170375891811309,16
"ZC3H15",7.4976040890214,8900
"DPRXP1",0.000319454797146204,3
"ITGAV",0.255457352784581,1934
"FAM171B",0.0325843893089128,297
"ZSWIM2",0,0
"IMPDH1P7",0.00138430412096688,13
"CALCRL",0.0086252795229475,80
"GAPDHP59",0.000212969864764136,2
"TFPI",1.74496858694495,5881
"ST13P2",0.000638909594292408,6
"ENSG00000213115",0.0160792247896923,149
"RNA5SP114",0.000319454797146204,3
"GULP1",0.496965179427111,3263
"DIRC1",0.0059631562133958,55
"COL3A1",0.00276860824193377,20
"COL5A2",0.00106484932382068,10
"KRT18P19",0,0
"WDR75",0.568097114258332,3598
"KDM3AP1",0.000851879459056543,8
"SLC40A1",0.416356085613886,2822
"ENSG00000276828",0,0
"ASNSD1",0.0652752635502076,582
"ASDURF",0.000851879459056543,8
"ENSG00000286165",0.000638909594292408,6
"ANKAR",0.00638909594292408,60
"OSGEPL1",0.0930678309019274,801
"ORMDL1",1.38217442231924,6275
"PMS1",0.4768395272069,3259
"C2orf88",1.17186668086466,5537
"TERF1P6",0,0
"HNRNPCP2",0.000638909594292408,6
"RNF11P1",0,0
"MSTN",0,0
"HIBCH",0.460014907890534,3119
"INPP1",0.0356724523479928,269
"MFSD6",0.104461718666809,856
"NEMP2",0.0322649345117666,291
"NAB1",0.199659248216377,1538
"GLS",0.305505271004153,2328
"STAT1",0.565541475881163,3559
"RAB1AP1",0.00053242466191034,5
"STAT4",0.0059631562133958,55
"HMGB1P27",0.000319454797146204,3
"MYO1B",0.0083058247258013,77
"NABP1",0.538281333191353,3374
"CAVIN2",0.690235331700564,3802
"DNAJB1P1",0.000319454797146204,3
"TMEFF2",0.00979661377915025,90
"RPS17P8",0,0
"SLC44A3P1",0.000106484932382068,1
"DNAJC17P1",0.00628261101054201,57
"SEC61GP1",0,0
"ENSG00000224670",0,0
"GLULP6",0,0
"HNRNPA1P47",0.00383345756575445,35
"ENSG00000225394",0,0
"SLC39A10",0.395165584069854,2779
"AHCYP5",0.000212969864764136,2
"DNAH7",0.0181024385049515,167
"E2F3P2",0.00511127675433926,48
"ENSG00000227878",0,0
"STK17B",0.189543179640081,1475
"HECW2",0.0424874880204451,323
"CCDC150",0.0803961239484613,695
"GTF3C3",0.446171866680865,3141
"C2orf66",0.00117133425620275,10
"PGAP1",0.048663614098605,431
"ANKRD44",0.0079863699286551,73
"HNRNPA3P15",0.000212969864764136,2
"RPL4P7",0.000106484932382068,1
"ATP5MC2P3",0.000638909594292408,6
"NPM1P46",0.00457885209242892,43
"SF3B1",1.84517090831647,7004
"COQ10B",0.284847194122032,2187
"HSPD1",13.469066127143,9141
"HSPE1",7.15642636566926,8673
"HSPE1-MOB4",0.0029815781066979,28
"MOB4",0.141199020338622,1185
"ENSG00000231699",0.000319454797146204,3
"RFTN2",0.018741348099244,174
"MARS2",0.109572995421148,904
"BOLL",0.0112874028324992,103
"PLCL1",0.0763496965179427,629
"ENSG00000230407",0,0
"SATB2",0.336598871259717,2459
"SEPHS1P6",0,0
"FTCDNL1",0.0414226386966244,364
"ENSG00000227004",0,0
"C2orf69",0.191459908422958,1546
"TYW5",0.159301458843574,1340
"MAIP1",0.43307421999787,3085
"SPATS2L",0.405281652646151,2589
"KCTD18",0.1122351187307,964
"SGO2",0.646895964221063,3501
"AOX1",0.00127781918858482,12
"AOX3P",0,0
"AOX2P",0.00319454797146204,30
"BZW1",1.97167500798637,7086
"BICD1P1",0,0
"RNA5SP115",0.000106484932382068,1
"CLK1",0.232989032051965,1840
"PPIL3",0.299435629858375,2295
"NIF3L1",0.367266531785752,2683
"ORC2",0.413906932169098,2961
"FAM126B",0.249281226706421,1962
"HNRNPA1P35",0.00255563837716963,24
"RPL23AP30",0.00117133425620275,11
"NDUFB3",3.82089234373336,8361
"RPL17P10",0.000851879459056543,8
"CFLAR",0.68278138643382,4137
"IMPDH1P10",0,0
"RPL38P5",0.000745394526674476,7
"CASP10",0.137152592908103,1134
"MT-MTND5P25",0.000745394526674476,6
"MT-MTND4P23",0.000319454797146204,3
"MT-MTND4LP13",0,0
"CASP8",0.325737408156746,2418
"FLACC1",0.00724097540198062,68
"TRAK2",0.202534341390693,1483
"STRADB",0.481950803961239,3282
"SCYL2P1",0.00404642743051858,37
"C2CD6",0.000958364391438611,7
"MT-MTCO2P16",0,0
"MT-MTATP6P16",0,0
"MT-MTCO3P16",0,0
"MT-MTND3P16",0,0
"MT-MTND4LP16",0,0
"MT-MTND4P29",0.000106484932382068,1
"MT-MTND5P31",0,0
"TMEM237",0.186242146736237,1512
"ENO1P4",0,0
"MPP4",0.00713449046959855,66
"ALS2",0.208391012671707,1662
"RPS2P16",0.00106484932382068,10
"CDK15",0.000319454797146204,3
"UBE2V1P11",0.000106484932382068,1
"FZD7",0.0300287509317432,268
"KIAA2012",0.127462464061335,946
"PSMA2P3",0.00149078905334895,14
"DAZAP2P1",0.000212969864764136,2
"SUMO1",1.09945692684485,5721
"RPL39P14",0.000212969864764136,2
"NOP58",3.27537003514003,7785
"PIMREGP1",0.000319454797146204,3
"BMPR2",0.0816739431370461,715
"H3P8",0.000212969864764136,2
"RPL13AP12",0.00159727398573102,15
"MT-MTCO1P17",0,0
"MT-MTCO2P17",0,0
"MT-MTATP6P17",0,0
"MT-MTCO3P17",0.000106484932382068,1
"MT-MTND3P17",0,0
"MT-MTND4LP17",0,0
"MT-MTND4P30",0.00606964114577787,57
"MT-MTCO1P54",0.000106484932382068,1
"FAM117B",0.0433393674795017,389
"ICA1L",0.0521776168672133,471
"ENSG00000240761",0,0
"KRT8P15",0.00340751783622617,30
"WDR12",1.07166435949313,5302
"CARF",0.042381003088063,376
"KRT8P52",0.000425939729528272,4
"ENSG00000270664",0,0
"NBEAL1",0.248003407517836,1928
"RPL7P14",0.000106484932382068,1
"ENSG00000228513",0.00170375891811309,15
"RPL23AP36",0,0
"RPL12P16",0,0
"CYP20A1",0.41710148014056,2971
"MRPL50P2",0.000106484932382068,1
"ABI2",0.345756575444575,2509
"RAPH1",0.010967948035353,100
"ENSG00000233459",0.000212969864764136,2
"ENSG00000233031",0,0
"CD28",0.00425939729528272,39
"KRT18P39",0.000745394526674476,7
"NPM1P33",0.00138430412096688,13
"CTLA4",0,0
"ICOS",0,0
"ENSG00000235951",0,0
"DSTNP5",0,0
"ENSG00000225304",0,0
"PARD3B",0.0287509317431583,247
"ENSG00000223890",0.000106484932382068,1
"NRP2",0.00681503567245235,61
"PPIAP68",0.00276860824193377,26
"INO80D",0.202001916728783,1627
"RPL27P8",0.000638909594292408,6
"NDUFS1",0.885528697689277,5071
"GCSHP3",0,0
"EEF1B2",15.5698008731764,9206
"CMKLR2",0.00585667128101374,54
"ATP5POP1",0.000638909594292408,6
"HMGN1P6",0.000106484932382068,1
"ZDBF2",0.0137365562772868,117
"ACER2P1",0,0
"HNRNPA1P51",0.000638909594292408,6
"ADAM23",0.000106484932382068,1
"FAM237A",0,0
"DYTN",0,0
"VPS26CP1",0,0
"MDH1B",0.0056437014162496,53
"FASTKD2",0.308806303907997,2318
"CPO",0,0
"KLF7",0.00404642743051858,38
"CREB1",0.333830263017783,2512
"METTL21A",0.667660526035566,4173
"RPS29P9",0.000106484932382068,1
"PPP1R14BP2",0.000212969864764136,2
"CCNYL1",0.0636779895644766,557
"FZD5",0.115216696837398,968
"PLEKHM3",0.0414226386966244,367
"RPL9P14",0.00149078905334895,14
"RNA5SP116",0,0
"RPL12P17",0.00255563837716963,24
"CRYGEP",0.000106484932382068,1
"CRYGD",0,0
"CRYGC",0,0
"ENSG00000224529",0,0
"CRYGB",0,0
"CRYGA",0,0
"C2orf80",0.00330103290384411,31
"RPSAP27",0.000106484932382068,1
"TPT1P2",0.00106484932382068,10
"IDH1",1.04802470450431,5090
"PIKFYVE",0.292088169524012,2160
"MYL6BP1",0.000106484932382068,1
"PTH2R",0.113725907784049,974
"ARPC1BP1",0,0
"H3P9",0,0
"ENSG00000232409",0,0
"RNA5SP117",0,0
"HSPA8P6",0.000106484932382068,1
"CRYGFP",0,0
"MEAF6P1",0,0
"PKP4P1",0.000106484932382068,1
"MAP2",0.00106484932382068,10
"RNA5SP118",0,0
"UNC80",0.0316260249174742,284
"SNAI1P1",0.00202321371525929,19
"RPE",0.212330955169843,1681
"KANSL1L",0.0555851347034395,486
"RPL6P6",0.000425939729528272,4
